Title	Creator	Date Searchable	Date	Call Number	Description	Notes	Subjects	Form/Genre	Contributor	Physical Collection	Physical Sub-Collection	Part of Object	Catalog Link	Rights	Digital Collection	Digitization Specifications	Date Digitized	Cataloger	Project Administrator	Unique Digital Identifier	Object File Name	Reference URL	IIIF Object Manifest Link	IIIF Page Manifest Link	IIIF Page Image Manifest Link
p. 267		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096548	mssST_57_v18_284.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/681		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:681/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/681/full/full/0/default.jpg
p. 268		1720; 1721; 1722	21 Aug 1721	"mssST 57, v. 18"	"Correspondent: Halstead, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096549	mssST_57_v18_285.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/682		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:682/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/682/full/full/0/default.jpg
p. 269		1720; 1721; 1722	16 Sep 1721	"mssST 57, v. 18"	"Correspondent: Essex, Earl of."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096550	mssST_57_v18_286.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/683		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:683/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/683/full/full/0/default.jpg
p. 270		1720; 1721; 1722	15 Sep 1721	"mssST 57, v. 18"	"Correspondent: Gage, Ld."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096551	mssST_57_v18_287.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/684		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:684/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/684/full/full/0/default.jpg
p. 271		1720; 1721; 1722	16 Sep 1721	"mssST 57, v. 18"	"Correspondent: Bridges, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096552	mssST_57_v18_288.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/685		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:685/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/685/full/full/0/default.jpg
p. 272		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096553	mssST_57_v18_289.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/686		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:686/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/686/full/full/0/default.jpg
p. 273		1720; 1721; 1722	16 Sep 1721	"mssST 57, v. 18"	"Correspondent: d'Andre, Mons. Pels."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096554	mssST_57_v18_290.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/687		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:687/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/687/full/full/0/default.jpg
p. 274		1720; 1721; 1722	16 Sep 1721	"mssST 57, v. 18"	"Correspondent: Pels, M. & fils."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096555	mssST_57_v18_291.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/688		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:688/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/688/full/full/0/default.jpg
p. 275		1720; 1721; 1722	16 Sep 1721 ; 15 Sep 1721	"mssST 57, v. 18"	"Correspondents: Lockman, M ; Mehmet, M."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096556	mssST_57_v18_292.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/689		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:689/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/689/full/full/0/default.jpg
p. 276		1720; 1721; 1722	16 Sep 1721 ; 16 Sep 1721	"mssST 57, v. 18"	"Correspondents: Leominster, Bailiff of ; Caswell, SIr Geo.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096557	mssST_57_v18_293.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/690		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:690/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/690/full/full/0/default.jpg
p. 277		1720; 1721; 1722	18 Sep 1721	"mssST 57, v. 18"	"Correspondent: Stewart, Dr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096558	mssST_57_v18_294.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/691		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:691/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/691/full/full/0/default.jpg
p. 278		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096559	mssST_57_v18_295.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/692		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:692/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/692/full/full/0/default.jpg
p. 279		1720; 1721; 1722	18 Sep 1721	"mssST 57, v. 18"	"Correspondent: Sencerf, Sir Walter."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096560	mssST_57_v18_296.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/693		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:693/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/693/full/full/0/default.jpg
p. 280		1720; 1721; 1722	18 Sep 1721	"mssST 57, v. 18"	"Correspondent: Pembrook, E. of."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096561	mssST_57_v18_297.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/694		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:694/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/694/full/full/0/default.jpg
p. 281		1720; 1721; 1722	18 Sep 1721	"mssST 57, v. 18"	"Correspondent: Harley, Mr. Auditer."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096562	mssST_57_v18_298.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/695		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:695/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/695/full/full/0/default.jpg
p. 282		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096563	mssST_57_v18_299.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/696		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:696/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/696/full/full/0/default.jpg
p. 283		1720; 1721; 1722	18 Sep 1721	"mssST 57, v. 18"	"Correspondent: Pye, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096564	mssST_57_v18_300.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/697		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:697/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/697/full/full/0/default.jpg
p. 284		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096565	mssST_57_v18_301.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/698		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:698/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/698/full/full/0/default.jpg
p. 285		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096566	mssST_57_v18_302.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/699		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:699/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/699/full/full/0/default.jpg
p. 286		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096567	mssST_57_v18_303.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/700		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:700/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/700/full/full/0/default.jpg
p. 287		1720; 1721; 1722	20 Sep 1721 ; 20 Sep 1721	"mssST 57, v. 18"	"Correspondents: Blount, Mr ; Comynges, Mr. Sergeant."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096568	mssST_57_v18_304.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/701		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:701/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/701/full/full/0/default.jpg
p. 288		1720; 1721; 1722	20 Sep 1721	"mssST 57, v. 18"	"Correspondent: Cornwall, Mr Velters."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096569	mssST_57_v18_305.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/702		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:702/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/702/full/full/0/default.jpg
p. 289		1720; 1721; 1722	20 Sep 1721	"mssST 57, v. 18"	"Correspondent: Bridges, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096570	mssST_57_v18_306.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/703		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:703/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/703/full/full/0/default.jpg
p. 290		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096571	mssST_57_v18_307.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/704		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:704/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/704/full/full/0/default.jpg
p. 291		1720; 1721; 1722	20 Sep 1721	"mssST 57, v. 18"	"Correspondent: Peters, Mr. Fra.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096572	mssST_57_v18_308.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/705		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:705/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/705/full/full/0/default.jpg
p. 292		1720; 1721; 1722	20 Sep 1721	"mssST 57, v. 18"	"Correspondent: Oakley, Capt. Samuel."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096573	mssST_57_v18_309.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/706		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:706/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/706/full/full/0/default.jpg
