Shelfmark,Page Labels,Dates,Types,Slave Voyages Notes,HUNT. JPG Descriptors,image_filename,iiif_baseimage_url,,,,,,,,,,,,,,,,,
mssST15v17,f.175v,"2,6,1721",Journal Entry,Mr Walsham,mssST_57_v17_359.jpg,mssST_57_v17_359.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/358/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.175v,"2,8,1721",Journal Entry,Col. Walsham,mssST_57_v17_359.jpg,mssST_57_v17_359.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/358/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.176r,"2,8,1721",Journal Entry,W. Davenant,mssST_57_v17_360.jpg,mssST_57_v17_360.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/359/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.176v,"2,8,1721",Journal Entry,W. Davenant,mssST_57_v17_361.jpg,mssST_57_v17_361.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/360/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.177r,"2,8,1721",Journal Entry,W. Davenant,mssST_57_v17_362.jpg,mssST_57_v17_362.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/361/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.177r,"2,9,1721",Journal Entry,Mr Walsham,mssST_57_v17_362.jpg,mssST_57_v17_362.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/361/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.177v,"2,10,1721",Journal Entry,Mr Pels,mssST_57_v17_362.jpg,mssST_57_v17_362.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/361/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.178r,"2,10,1721",Journal Entry,Mr Pels,mssST_57_v17_363.jpg,mssST_57_v17_363.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/362/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.178v,"2,11,1721",Journal Entry,Mr Combs,mssST_57_v17_364.jpg,mssST_57_v17_364.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/363/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.178v,"""Sunday 
Morning""",Journal Entry,Mr Adderly,mssST_57_v17_364.jpg,mssST_57_v17_364.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/363/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.179r,"2,12,1721",Journal Entry,Mr Burkey,mssST_57_v17_365.jpg,mssST_57_v17_365.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/364/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.179r,"2,12,1721",Journal Entry,Mr Lockwood,mssST_57_v17_365.jpg,mssST_57_v17_365.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/364/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.179v,"2,12,1721",Journal Entry,Mr Sencerf ,mssST_57_v17_366.jpg,mssST_57_v17_366.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/365/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.180r,"2,12,1721",Journal Entry,Mr Sencerf ,mssST_57_v17_367.jpg,mssST_57_v17_367.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/366/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.180r,"2,12,1721",Journal Entry,Mr Lane,mssST_57_v17_367.jpg,mssST_57_v17_367.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/366/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.180r,"2,14,1721",Journal Entry,L. Halk ,mssST_57_v17_367.jpg,mssST_57_v17_367.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/366/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.180v,"2,14,1721",Journal Entry,L. Halk ,mssST_57_v17_368.jpg,mssST_57_v17_368.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/367/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.180v,"2,16,1721",Journal Entry,Mr Hutichinson,mssST_57_v17_368.jpg,mssST_57_v17_368.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/367/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.180v,"2,16,1721",Journal Entry,Mr Harcourt,mssST_57_v17_368.jpg,mssST_57_v17_368.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/367/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.181r,"2,16,1721",Journal Entry,Mr Harcourt,mssST_57_v17_369.jpg,mssST_57_v17_369.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/368/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.181r,"2,18,1721",Journal Entry,Mr Monye,mssST_57_v17_369.jpg,mssST_57_v17_369.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/368/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.181v,"2,18,1721",Journal Entry,Mr Lockman,mssST_57_v17_370.jpg,mssST_57_v17_370.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/369/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.181v,"2,21,1721",Journal Entry,Mr Fern,mssST_57_v17_370.jpg,mssST_57_v17_370.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/369/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.182r,"2,21,1721",Journal Entry,Mr Fern,mssST_57_v17_371.jpg,mssST_57_v17_371.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/370/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.182r,"2,24,1721",Journal Entry,Mr Wiat,mssST_57_v17_371.jpg,mssST_57_v17_371.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/370/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.182r,"2,24,1721",Journal Entry,Mr De Lafaye,mssST_57_v17_371.jpg,mssST_57_v17_371.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/370/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.182v,"2,24,1721",Journal Entry,Mr De Lafaye,mssST_57_v17_372.jpg,mssST_57_v17_372.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/371/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.183r,n/d,blank ,,mssST_57_v17_373.jpg,mssST_57_v17_373.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/372/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.183v,n/d,blank ,,mssST_57_v17_374.jpg,mssST_57_v17_374.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/373/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.184r,n/d,inside cover,,mssST_57_v17_375.jpg,mssST_57_v17_375.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/374/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.184v,n/d,back cover,,mssST_57_v17_376.jpg,mssST_57_v17_376.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/375/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,,n/d,spine,,mssST_57_v17_377.jpg,mssST_57_v17_377.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/376/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,loose,"5,27,1720",ledger,,mssST_57_v17_378.jpg,mssST_57_v17_378.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/377/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,loose,various dates,ledger,,mssST_57_v17_379.jpg,mssST_57_v17_379.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/378/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,loose,various dates,ledger,,mssST_57_v17_380.jpg,mssST_57_v17_380.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/379/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,loose,various dates,ledger,,mssST_57_v17_381.jpg,mssST_57_v17_381.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/380/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,loose,various dates,ledger,,mssST_57_v17_382.jpg,mssST_57_v17_382.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/381/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,loose,n/d,ledger,,mssST_57_v17_383.jpg,mssST_57_v17_383.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/382/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,loose,n/d,ledger,,mssST_57_v17_384.jpg,mssST_57_v17_384.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/383/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,loose,n/d,blank,,mssST_57_v17_385.jpg,mssST_57_v17_385.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/384/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,loose,n/d,blank,,mssST_57_v17_386.jpg,mssST_57_v17_386.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/385/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
